32388
16784	17469	273
18333	12994	32
18333	15447	255
24014	2050	115
8982	23751	32
8982	23580	284
3873	7210	32
3873	9945	275
10411	13194	317
8591	12220	236
10037	12994	86
10037	10169	54
2917	10606	134
24582	10632	100
24582	14450	101
9595	13092	7
9595	22867	282
9595	22870	282
9595	6832	255
12257	3115	72
20522	3748	273
20522	21523	19
6256	12994	184
16397	6630	166
24298	20284	24
24298	4438	19
21477	11227	349
1419	6271	334
11994	8111	86
11994	10606	134
2334	17199	32
2334	14945	86
18294	2832	205
1170	6069	86
13162	14569	153
17334	20651	134
2177	1147	183
20070	16243	7
16492	12639	54
24012	3434	86
8923	12994	86
3506	10054	59
3506	12592	227
14658	17747	263
14658	14658	326
20913	20651	134
20913	14780	157
14220	7859	227
4072	16137	227
899	805	151
19817	19817	47
19817	19817	98
16525	19341	32
16525	14171	54
16449	23635	105
16449	19946	282
1177	1301	86
24346	7667	11
3394	23189	115
1214	23635	147
1214	8671	134
1214	9116	134
1214	3748	273
1214	1214	18
1214	1214	19
9558	10798	262
9558	9116	134
12802	8111	147
18131	19515	58
18131	3342	58
18131	18133	176
4103	22893	7
4103	15626	23
12320	8113	236
19821	6630	166
17070	23196	88
14586	2633	72
8671	9116	323
8671	6140	157
16882	14957	138
7976	836	59
7976	16817	59
22893	12994	58
1876	2855	319
6183	1436	48
21585	10854	319
5399	20028	32
5399	3870	86
5399	6403	154
22880	10339	172
4712	4712	160
4712	4775	334
3443	10606	134
12746	13473	72
13926	13927	160
4236	17020	164
4540	7621	75
4540	7621	168
17129	22596	72
24245	23635	320
12315	12315	24
15952	23635	160
8012	17020	164
8012	7452	99
2495	16919	246
2495	16863	65
20848	19722	72
10955	17064	221
10955	22904	7
9661	8585	278
21979	14721	319
4942	17020	164
4942	7452	99
4844	9116	134
4844	3748	273
12609	15444	23
15361	2238	177
15361	6630	166
9189	7350	72
22264	19777	173
22264	6271	334
12379	6257	32
12379	1320	165
12379	22921	7
20503	11586	339
9978	12994	58
19080	19079	250
19080	19078	250
23930	15626	23
21586	23538	349
14050	23182	101
14050	24177	32
14050	22910	7
14050	15626	23
12322	13473	72
3524	6271	334
4765	17020	164
18559	22904	105
13094	13090	320
8069	22870	282
17434	10640	221
17434	20139	297
17434	20143	169
12131	3940	13
14498	14566	221
14498	16058	221
21326	6580	14
21326	9366	134
9848	9849	48
9848	9849	168
17093	2397	58
3587	7993	230
3587	7993	231
8263	12362	236
8263	12693	236
6213	23631	86
6213	14686	134
6213	22904	7
17293	9116	323
17293	16666	157
16871	16417	32
16871	16932	89
16871	998	257
16871	998	255
10618	17219	221
6766	3351	86
21411	10977	94
21411	14373	319
22835	6894	319
13279	17020	164
1262	3056	94
1262	5229	262
1262	3056	349
1262	962	103
9598	19974	174
9598	17312	160
9598	9587	160
1627	17020	164
1627	7452	99
7286	13348	283
7286	22900	7
7272	1301	86
10163	12001	32
10163	3434	86
19368	6630	166
19368	16612	134
15425	15694	160
22747	15952	287
18165	9116	134
17119	7708	86
3056	17445	284
1595	11458	327
1595	9524	257
24449	24448	160
3405	13199	154
12742	17020	164
12742	7452	99
21415	8491	56
9309	3899	339
5288	2016	121
18921	15256	168
13116	8065	349
13116	23538	349
13116	15071	319
21559	22271	319
21559	18233	56
13552	24140	94
13552	24140	319
13552	8491	56
14685	4205	319
22746	2352	288
16423	12558	94
16423	12558	349
16423	14056	319
21101	1789	273
14049	14986	32
21736	6630	166
20656	17020	164
20656	7452	99
20656	15911	112
3666	17020	164
3666	7452	99
3666	6713	227
8873	20047	75
8873	20047	168
17781	11095	319
17781	14771	319
17781	5795	205
17781	4343	103
19321	11202	56
19321	22892	97
2465	2455	150
11048	12994	32
11048	11161	154
19483	12994	284
13073	6308	186
10990	16863	232
10990	12994	86
16863	10990	327
23533	3290	319
23770	17646	233
19694	8134	276
19694	13935	151
19694	19690	326
21647	20884	56
15095	3951	329
15095	19970	329
19930	12352	339
5372	22904	7
15911	17020	164
15911	7452	99
21607	21607	24
21607	20651	134
22919	24573	58
6209	7705	32
6525	4487	157
6525	6140	157
6525	10023	134
12429	14865	75
12429	14865	168
20339	8671	134
7641	4263	32
2747	12994	86
3348	12994	183
2851	6140	157
7735	17020	164
7735	7452	99
9930	12994	275
20970	15957	32
22275	24559	283
22316	10043	23
1187	12368	65
955	12516	32
12365	16919	275
15527	22677	24
15527	7434	24
15527	7350	147
19570	7350	183
13547	24122	280
17255	3178	138
9601	9600	24
9601	9601	24
9601	9601	122
9601	4386	273
16210	9116	134
12194	1064	236
12194	3366	236
12194	8426	236
10084	2431	288
10084	12386	288
3659	16701	72
14135	16774	129
18449	12600	142
16432	348	121
23936	10291	154
23936	11161	154
18671	18670	190
10085	12319	288
10085	12067	288
6425	24071	297
6425	18396	346
6425	3438	346
18016	23602	26
21432	4797	319
21432	4305	349
19402	4697	121
19402	5029	349
19402	5029	208
19402	5029	209
19402	17766	274
19402	1265	325
16177	22892	97
4797	23074	317
22628	5029	262
23157	5029	319
23157	16740	319
23157	6630	166
21046	15074	273
8144	19781	174
8223	22921	7
8223	7824	317
12984	3996	160
23862	23635	320
4864	23635	320
4864	11797	75
12055	23635	320
6048	23635	320
9218	13887	75
23607	14735	75
15257	4820	75
15257	4820	168
15819	22857	75
15819	22857	168
9075	3387	75
9075	3387	168
24509	6176	75
24509	6176	168
5308	19926	320
5308	5307	75
7125	19926	320
12665	19926	320
8611	19926	320
15842	19926	320
616	19926	320
21001	8751	75
21001	8751	168
24138	1341	75
20047	8873	160
7732	18215	319
7732	5795	205
22292	14259	268
5070	8134	185
18429	17131	75
18429	17131	168
11698	1949	101
11698	9281	101
6519	6518	75
6519	6518	168
4261	12994	275
11840	12994	275
11931	12994	275
11931	8609	37
17116	17020	164
17116	7452	99
15748	12994	275
16632	12994	275
22340	12994	275
14103	3226	75
14103	3226	168
14933	3979	168
12656	23070	75
12656	23070	168
12484	2579	75
12484	2579	168
12637	23858	75
4199	2551	168
8609	12994	275
7529	4861	75
9196	16061	168
9867	8560	75
23636	8111	320
23618	8111	320
17080	8111	320
15434	8111	320
14650	8111	320
4104	22904	7
2342	8111	320
17782	13090	320
18679	13090	320
20074	13090	320
12262	13090	320
12302	13090	320
12761	13090	320
8564	13090	320
1986	13090	320
1986	8448	168
1294	13090	320
10159	12994	32
10159	12994	86
10159	22904	7
10159	16058	165
16947	2541	26
19557	19777	174
19557	6271	334
3796	5324	7
23122	348	245
23385	16701	32
23385	16701	86
22534	17293	134
20605	10708	24
8867	9149	319
8867	22892	97
12699	8875	7
7702	8134	72
10056	18152	262
10798	7473	134
10798	21480	18
10798	21362	18
10798	21480	19
10798	21362	19
8936	377	273
5400	23602	26
21339	17469	273
21339	17718	273
15677	10914	56
1188	12994	32
13523	17449	205
13523	22892	97
1916	16417	88
22810	4133	232
4133	22553	32
4133	22553	86
7720	6630	166
12589	8727	100
2761	22950	160
11065	12994	86
8818	5645	173
11704	13089	173
11704	12076	160
8733	5645	173
19185	6012	173
4870	22950	160
19670	5645	173
2771	6012	173
6026	23631	86
8039	3748	273
10551	22904	7
10551	6306	115
10551	15238	23
7536	11618	65
21716	2853	122
8031	14064	154
8031	8760	153
8031	14064	153
2698	2696	160
8964	19376	160
2443	6235	160
1305	8111	160
20164	8111	160
4579	8111	160
14263	8111	160
20084	8111	160
9468	8111	160
713	8111	160
14823	8111	160
3031	8111	160
6274	8111	160
4529	8111	160
14773	8111	160
15811	8111	160
23613	8111	160
12434	8111	160
9361	8111	160
12762	8111	160
8560	9867	160
5148	9196	275
16061	9196	275
1191	11648	160
24271	12065	275
12066	12065	275
7621	4540	160
4512	8994	160
4861	7529	160
8608	9576	160
14523	5755	160
2853	3879	273
2853	8039	18
2853	8039	19
21781	2832	205
21781	22370	25
21	23766	26
21	8706	26
2737	10606	134
2737	2737	18
2737	2737	18
2737	2737	19
2737	2737	19
7388	6308	115
20637	10606	134
20637	17469	273
19815	11119	160
2551	4199	160
3489	16107	160
2579	12484	160
23070	12656	160
23858	12637	160
3226	14103	160
8448	13090	320
8448	1986	275
10107	13090	320
24077	13090	320
16487	13090	320
12240	13090	320
8607	13090	320
12520	13090	320
8569	7927	160
6524	4852	138
17714	3343	160
13575	3343	160
6259	8873	160
9453	8873	160
19954	8873	160
4769	20080	160
6518	6519	160
3102	3178	138
3102	3178	339
12868	3178	339
6558	3178	138
6558	3178	339
9038	3178	138
9038	3178	339
18702	3178	138
18702	3178	339
14214	3178	138
14214	3178	339
19833	3178	138
19833	3178	339
20374	3178	339
6791	3178	138
6791	3178	339
20581	3178	138
20581	3178	339
16568	3178	138
16568	3178	339
3594	17958	145
9344	3178	138
9344	3178	339
8297	3178	339
2651	3178	339
19940	3178	138
19940	3178	339
14528	3178	138
14528	3178	339
14264	3178	138
14264	3178	339
3874	3178	138
3874	3178	339
18285	3178	138
18285	3178	339
17067	3178	138
17067	3178	339
3015	3178	138
3015	3178	339
22666	3178	138
22666	3178	339
22499	3178	138
22499	3178	339
3192	3178	138
3192	3178	339
17131	18429	160
20419	4646	160
3695	4646	160
12936	4646	160
4530	4646	160
3829	17382	160
3281	17382	160
17772	23668	160
4887	7959	160
14872	7959	160
14587	22859	160
8631	8134	72
12179	23382	160
22531	23382	160
13831	20256	160
8751	21001	160
24333	6047	160
8637	14944	160
4984	22504	339
14193	22504	339
16141	9181	100
16141	19956	86
16141	8134	212
16141	22910	7
7347	1291	160
19378	1291	160
24049	1291	275
2605	22504	339
8610	22504	339
2718	22504	339
2607	22504	339
13153	22504	339
6262	4206	275
6262	22504	339
6268	4206	275
6268	22504	339
6539	4206	275
23059	4206	160
23059	22504	339
23759	4206	275
23759	22504	339
23762	4206	275
23762	22504	339
1344	12165	160
12948	12165	160
22963	12165	160
20456	22504	339
2048	22504	339
13154	22504	339
12777	13154	160
23761	22504	339
10358	22504	339
18780	22504	339
12326	22504	339
4768	22504	339
5149	22504	339
19715	3351	274
18774	22504	339
20457	22504	339
6261	22504	339
22962	22504	339
13155	22504	339
17597	22504	339
12282	22504	339
5153	16638	160
12327	16638	160
15697	22504	339
22676	22504	339
7129	22504	339
16395	19926	160
16624	19926	160
6349	19926	160
5307	19926	160
5307	5308	160
12400	19926	160
16584	19926	160
14978	19926	160
14941	19926	160
6867	19926	160
7514	19926	160
5594	14581	160
6176	24509	160
12250	7211	160
3387	9075	160
22857	15819	160
4952	3637	160
19700	12950	160
4820	15257	160
9405	3178	138
9405	3178	339
8987	3178	138
8987	3178	339
8874	17230	160
11817	13254	160
18121	23635	160
4183	23635	160
11797	23635	160
11797	4864	160
14644	348	121
3483	23635	160
5681	23635	160
6668	23635	160
3657	23635	160
9502	23635	160
17892	23635	160
11820	23635	160
19580	23635	160
15891	23635	160
16104	23635	160
19924	23635	160
1468	23635	160
16293	23635	160
20028	23635	160
3398	6049	160
19714	23637	160
14375	1436	284
24181	6630	166
9188	7343	226
894	2108	149
9837	4652	221
9837	12994	283
23911	7312	273
675	9116	134
675	3879	273
2248	22892	97
6511	6701	262
6511	8545	97
18561	22904	105
16735	9116	134
16735	10606	134
16735	3879	273
17967	8134	72
6935	18495	262
6935	11287	14
16098	20654	72
3449	9116	134
10319	9366	134
10319	14897	273
10319	5092	18
10319	14185	18
10319	5092	19
10319	14185	19
16647	17020	164
16647	7452	99
8283	6436	334
12987	12994	86
18175	1606	282
16645	6337	319
16645	1638	319
888	22481	149
4550	20955	319
7701	2218	230
7701	19694	230
7701	2218	231
7701	19694	231
7178	17127	284
19024	8924	205
19024	22892	97
10789	10789	24
10789	17469	273
1841	6738	281
18808	17469	273
6182	15698	32
23090	8550	32
23090	8550	86
14378	14378	93
14378	7519	266
14378	14378	266
3456	17502	221
4100	12004	32
10863	10606	134
6102	12697	58
13025	17020	164
13025	7452	99
6838	6839	243
6838	6838	112
14771	15957	32
8208	8134	72
4348	7678	327
10145	19926	160
10145	12665	160
23609	19926	160
23609	8611	160
23609	616	160
8868	11164	160
14735	23607	160
17135	15770	160
24135	23635	160
24135	4864	160
4142	12994	32
23016	17020	164
23016	7452	99
23016	6713	227
6647	17020	164
6647	7452	99
7482	16846	262
9217	8216	255
9603	15393	7
10147	3847	319
2550	22961	167
11022	3434	86
16505	998	327
4710	14770	32
4710	22607	153
18897	8839	86
18897	10096	221
24263	1846	160
3579	10606	134
20134	704	134
8806	10606	134
8806	4960	273
22715	4083	144
22715	21082	325
21082	22715	259
20512	20512	24
11989	17293	134
18930	7788	86
18930	7788	284
18930	12994	283
22250	19420	319
22250	17592	319
22250	14328	205
9034	8134	72
7991	8075	154
17409	12041	262
17409	8326	262
8498	8134	72
22034	22921	7
22034	6194	154
22034	1653	153
12001	12994	48
8395	6427	24
8395	6787	18
8395	6787	19
6890	348	121
21687	9116	134
6892	6494	273
6892	3748	273
12325	3115	72
12325	16701	72
13434	10114	32
13434	10114	212
13434	10114	165
4572	9080	172
24051	12994	86
11157	2532	26
11157	5855	23
1772	3602	160
10874	3378	86
10874	7473	134
10874	21564	18
10874	21564	19
11287	2299	18
11287	2299	19
22059	4386	273
13118	10191	349
13118	10423	319
23623	7902	134
18498	12994	183
3906	10514	319
21140	10798	18
21140	10798	19
15812	8134	72
961	8091	257
1003	7708	86
6938	3384	32
6938	12994	86
2299	18057	122
2299	11287	18
2299	11287	19
22199	7028	329
10525	14516	257
11071	17756	317
22915	7401	339
140	1789	273
140	3748	273
21806	17699	103
21806	21250	97
12385	19974	174
21153	10771	122
6242	10606	134
6815	10606	134
6815	4960	273
6815	17469	273
11990	9116	134
22132	23631	32
22132	12994	86
22132	17064	221
1987	8134	72
17026	17020	164
17026	7452	99
20371	11011	319
20371	11011	205
20371	22347	56
20371	6630	166
5226	13540	32
5226	6308	115
17431	15491	111
21573	19444	262
21646	17469	273
6143	4756	134
6143	4694	134
23857	19920	252
17021	23735	122
17021	9116	134
17021	3748	273
3758	496	66
3758	2016	121
20311	6267	86
21795	18422	122
11033	7776	32
11033	12994	32
11033	11033	317
15558	21480	18
15558	14379	18
15558	15481	18
15558	21480	19
15558	14379	19
15558	15481	19
6061	20594	274
6061	9116	134
21632	24511	24
20257	9116	134
20257	475	273
20257	20257	18
20257	20257	19
5092	18534	273
5092	18534	18
5092	15195	18
5092	10319	18
5092	6580	18
5092	18534	19
5092	15195	19
5092	10319	19
5092	6580	19
7406	3439	103
4229	18535	18
4229	21298	19
4229	18535	19
16438	24176	221
21669	13090	147
18180	13805	32
18180	2713	86
18180	12994	86
18180	12001	212
18180	12001	72
18180	6256	197
22892	16447	129
22892	15114	233
16271	6630	166
20051	17020	164
9058	364	1
10696	23631	32
10696	12994	86
10696	1644	317
19481	15652	323
16236	3748	273
3744	22892	97
3744	23749	349
11025	12994	32
11025	3434	86
9073	6634	18
9073	6634	19
4573	5723	24
1384	22881	7
19968	10571	122
716	12994	32
716	24176	221
13086	24136	86
567	13086	319
13829	13828	58
3753	11669	319
24157	6630	166
7767	7767	122
20402	4847	32
9233	16887	86
21133	18845	94
21133	18845	349
12780	18195	18
21298	3748	273
7152	7939	79
7152	14311	319
13291	24003	255
16244	17020	164
16244	7452	99
2752	12994	86
8843	10606	134
8843	17469	273
23608	4487	157
23608	10606	134
23780	11776	210
23780	23780	319
9406	2917	18
13362	758	263
21690	12442	18
21690	12442	19
10297	16397	109
16642	6630	166
16642	1331	278
5002	17866	32
12421	10930	68
23603	14497	65
23603	4100	65
23603	10824	65
18967	12848	339
4853	18934	319
3097	8134	72
8869	8134	72
14312	15415	238
14312	17683	282
9002	9024	153
19441	24611	48
11289	5978	319
1105	6140	157
1105	13198	157
14280	9116	134
22910	8131	1
13853	7473	134
13097	9052	88
20205	8134	72
21439	4083	319
18713	20731	48
8706	15681	65
6552	7229	129
20608	4644	130
20608	6153	160
20608	6154	160
19998	10606	134
1971	10606	134
6331	4943	23
6331	6269	221
10638	2431	32
11222	15410	275
18501	23631	72
21947	20727	121
21947	1336	339
14080	6811	115
11968	12994	32
13860	21501	18
13860	21501	19
15307	10096	221
7670	12001	32
5379	12994	86
5379	992	154
5379	11075	153
23778	8134	72
19697	17469	273
7678	4348	232
10547	16701	252
10547	8134	252
10547	10545	166
10547	6630	166
24100	18436	319
3025	7473	134
4966	3676	175
4966	3676	254
15408	7473	134
24247	10141	233
4129	22553	86
1789	3748	96
1789	3748	95
23765	11838	160
14058	10096	221
24213	2063	69
8243	20651	134
8243	3879	273
8243	17469	273
18450	8134	72
9524	1595	52
5136	23381	160
18076	17253	23
12639	16492	281
10947	12994	86
10947	19082	212
24581	7708	86
24581	5610	238
12324	13090	183
12324	14245	213
12324	13542	213
6597	2016	121
6295	17020	164
6295	7452	99
14940	12397	252
14940	19920	252
14940	6630	166
16164	22020	284
13683	17234	232
16803	16803	160
17868	2032	1
18599	20028	32
18599	8091	257
17784	13090	320
21215	7902	134
5027	17020	164
5027	7452	99
1681	8134	72
14383	3964	329
14383	20492	189
2251	10114	72
15618	21997	259
942	17469	273
6574	12994	86
6574	4107	232
19224	19937	72
22515	17766	274
16943	2448	86
16943	2050	115
16943	17875	154
16943	8102	153
16943	5628	153
16182	2580	262
16182	9116	134
17265	11052	262
17265	22275	14
17265	3748	273
2852	3055	262
2852	1209	14
2852	17766	274
5825	1214	14
5825	8671	134
7644	8134	183
15991	15952	274
8925	8134	32
8925	8134	212
13484	9522	32
23895	16129	149
8593	7537	227
7390	19952	160
12792	8134	72
10919	5571	23
10919	6956	23
9908	9154	165
9908	15238	23
7787	11661	160
6589	17219	264
6589	24176	264
15903	6630	166
2217	12994	184
2217	805	151
2306	8134	72
4131	5855	23
4131	1393	23
4131	6856	23
4131	24163	23
24322	7350	185
21335	22563	24
21335	12994	147
5233	3065	327
14330	3922	282
20899	10114	72
18448	4232	86
7031	19555	142
15424	15425	58
17601	16896	32
17601	8552	86
2526	23602	161
7671	1706	238
12504	6966	221
465	22072	26
17659	9228	198
24095	17020	164
24095	7452	99
4453	4454	112
20855	8134	72
4601	8706	26
4601	16044	26
7437	475	273
20703	20330	263
23568	15274	23
2198	3434	72
20308	15626	23
9409	8134	72
24460	9116	134
24460	16210	18
24460	16210	19
24460	17215	19
20025	23990	349
19664	8671	134
22895	11884	52
1930	22913	7
998	7708	32
998	5610	238
998	16871	327
998	16505	255
13180	12994	86
11106	11386	18
11106	11386	19
6000	20658	115
15306	10854	262
15306	10854	319
15306	18011	319
15306	5278	56
18906	4649	97
6248	13945	134
15733	8016	94
15733	980	325
9501	18306	227
17160	20651	134
7748	13797	94
7748	13797	262
7748	6746	349
7748	16525	319
7748	15071	319
18171	22921	7
1471	17020	164
1471	7452	99
13000	15362	224
1939	3351	301
1939	23635	301
1939	3351	32
1939	3351	86
23315	19956	32
23315	20169	115
10143	9730	262
10143	9730	349
21091	20949	319
21091	23984	111
16754	12006	32
5353	18432	134
5353	17469	273
5353	13123	18
5353	13123	19
13453	12686	173
4684	9366	134
4684	20781	18
4684	20781	19
21141	7278	24
21141	20730	24
21141	9366	134
14253	12802	18
9984	9984	24
16389	8605	250
16389	7350	183
6514	13288	327
10303	348	121
21723	21723	24
21723	5589	273
19765	18216	262
2297	9366	134
4525	13180	280
4525	1606	282
16996	2860	262
16996	6630	166
16216	12994	86
16216	2154	212
621	7131	198
15326	9366	323
15326	6140	157
2954	9366	134
2954	8740	19
14900	9366	134
8983	12994	32
11329	7708	86
11329	23832	238
11329	13090	275
18677	10068	221
11458	22910	7
11458	1595	52
11458	9524	257
11458	18370	257
21420	348	121
14097	1928	262
14097	9366	134
12793	4840	1
17907	17020	164
17907	7452	99
17907	16065	112
17907	6671	112
18010	24140	154
7981	3186	7
11080	19926	275
11080	22136	255
1467	17020	164
1467	7452	99
1467	16065	112
3586	3291	349
2609	22892	97
15889	6630	166
15889	14410	282
15889	3922	282
4276	20047	32
3355	12994	48
9153	3681	227
10198	12994	32
4214	4764	35
19348	8671	134
11272	12257	32
11272	3115	32
19089	23635	274
19089	8671	134
19089	6630	166
17432	20163	339
15263	20163	339
13555	20458	317
17947	8134	72
467	20451	282
3138	20466	227
4355	8134	32
4355	8134	283
4355	8134	212
4355	8006	115
8950	20332	7
8950	20169	115
23600	16965	270
23600	11843	270
1703	5855	23
9320	20163	339
24040	4847	49
5965	10606	134
15310	3351	160
20959	12149	319
7860	1475	135
18223	17469	273
18223	14016	18
18223	12953	18
18223	14016	19
18223	12953	19
16249	23635	320
10509	6183	32
10509	6183	86
10509	6183	212
14894	14893	93
14894	15430	134
8124	8134	212
24459	17469	273
22100	3433	301
19563	6630	166
10903	13199	153
6752	16227	23
6752	19920	212
6853	1475	135
6853	7537	227
17111	17020	164
17111	7452	99
7021	23087	188
23087	7021	329
23087	7021	189
23087	3561	189
6390	12994	32
14036	12994	86
1335	5338	269
1335	4683	69
18814	22904	7
5061	275	293
9614	16053	165
15234	7508	145
15234	7508	183
5795	12994	86
21262	3063	68
21262	348	121
21262	7777	278
3511	2218	93
3511	15425	183
3511	21210	215
3511	2016	121
18356	7641	154
16903	22776	334
13395	22776	334
19826	11003	262
19826	11003	14
19826	1789	273
2806	19063	32
2806	7473	134
23445	15114	231
23772	8096	129
1812	17803	273
8556	22070	134
19447	12688	339
11668	16073	23
23351	20167	35
23259	12352	339
23259	22273	257
4386	3748	96
4386	3748	95
16160	7702	32
16160	8134	212
23707	4317	103
23707	22892	97
1399	1352	319
1399	19129	319
1399	6325	319
1399	22892	97
9569	10798	67
9569	9116	134
11398	8134	183
23750	364	1
20857	17020	164
17756	11071	317
17619	2397	86
23181	22430	262
19081	19079	314
12345	22776	334
10968	8839	32
15169	22776	334
4994	18898	112
14642	17458	18
14642	17458	19
8299	22931	7
2854	4943	23
22017	14336	94
10668	20911	59
23515	23984	262
11079	4602	23
17258	15363	215
5575	8134	72
23723	17817	160
17660	17020	164
2156	7452	99
13503	17020	164
13503	7452	99
16689	17020	164
16689	7452	99
22639	2830	173
2131	10974	232
8420	7452	99
12050	8134	212
12050	8134	321
15441	17817	160
1238	16012	18
1238	16012	19
13359	7516	58
13359	24175	58
13359	10094	203
2485	18767	65
2485	921	65
13270	3532	327
13270	3532	179
19044	8134	72
19561	8134	72
16625	16626	261
3532	13270	139
5009	9195	32
5009	22921	7
14497	16069	23
1933	12001	72
24006	7665	327
11201	24069	139
11006	13034	327
24069	11201	327
24069	11201	179
24344	12848	339
18840	22921	7
18840	15626	23
23959	12994	32
22656	6642	100
22656	15626	23
10774	16666	157
5214	23763	284
5214	19299	26
5214	2504	26
23316	10606	134
12664	12994	275
17815	3971	339
21271	18289	18
21271	18289	19
18072	19686	273
16753	13696	317
16753	18506	284
17804	12994	183
5704	17020	164
5704	7452	99
10036	8134	72
3098	15372	319
5570	19090	259
11107	6701	262
11107	23968	349
11107	15209	319
11107	22892	97
14988	9995	325
9995	4700	274
9995	14988	259
8278	7332	154
